Advisory_ID,Year,Region,State,District,Lat,Lon,Rainfall_IMD_mm,Soil_Moisture_Historical,Mean_Temp_Historical,NDVI_Vegetation_Index,Soil_pH,Soil_Type,Nitrogen,Phosphorus,Potassium,Recommended_Crop,Historical_MSP_INR,Expert_Advisory
ADV_0436,2020,Central_India,Madhya Pradesh,Dindori,23.0,81.0,1616.7,0.25,25.0,0.93,7.4,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2020, with high rainfall and suitable soil pH, coffee plants can be grown at a spacing of 2x2 meters. Use shade nets to protect the plants from extreme temperatures and intense sunlight."
ADV_0437,2021,Central_India,Madhya Pradesh,Dindori,23.0,81.0,1650.7,0.25,25.0,0.93,7.6,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2021, with high rainfall and suitable soil pH, coffee plants can be grown at a spacing of 2x2 meters. Regularly inspect the plants for pests and diseases, and take prompt action if necessary."
ADV_0438,2022,Central_India,Madhya Pradesh,Dindori,23.0,81.0,1666.0,0.25,25.0,0.93,7.4,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2022, with high rainfall and suitable soil pH, coffee plants can be grown at a spacing of 2x2 meters. Monitor soil moisture levels and adjust irrigation accordingly to prevent waterlogging."
ADV_0439,2023,Central_India,Madhya Pradesh,Dindori,23.0,81.0,1288.1,0.25,25.0,0.85,7.6,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2023, with moderate rainfall and suitable soil pH, coffee plants may require more frequent watering. Fertilize with a balanced fertilizer to promote healthy growth and fruiting."
ADV_0440,2024,Central_India,Madhya Pradesh,Dindori,23.0,81.0,1267.9,0.25,25.0,0.85,8.1,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2024, with moderate rainfall and slightly alkaline soil pH, coffee plants may require more frequent watering. Regularly inspect the plants for pests and diseases, and take prompt action if necessary."
ADV_0441,2015,Central_India,Madhya Pradesh,Guna,24.75,77.25,998.7,0.25,25.0,0.76,8.0,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,4100,"For the year 2015, it is recommended to plant Cotton as the soil pH is suitable for its growth and the rainfall is adequate. Regular fertilization with nitrogen, phosphorus, and potassium will ensure a good crop yield."
ADV_0442,2016,Central_India,Madhya Pradesh,Guna,24.75,77.25,1243.7,0.25,25.0,0.84,7.1,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2016, Coffee is the recommended crop due to the suitable rainfall and soil conditions. However, it is essential to monitor the soil moisture levels to prevent waterlogging."
ADV_0443,2017,Central_India,Madhya Pradesh,Guna,24.75,77.25,710.7,0.25,25.0,0.66,7.6,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,4320,"For the year 2017, Cotton is the recommended crop as the soil pH and rainfall are suitable for its growth. However, the low NDVI vegetation index indicates a need for soil conservation measures."
ADV_0444,2018,Central_India,Madhya Pradesh,Guna,24.75,77.25,1154.4,0.25,25.0,0.81,7.1,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2018, Coffee is the recommended crop due to the suitable rainfall and soil conditions. Regular pruning and fertilization will help to maintain a healthy crop."
ADV_0445,2019,Central_India,Madhya Pradesh,Guna,24.75,77.25,1355.0,0.25,25.0,0.88,7.6,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2019, Coffee is the recommended crop as the soil pH and rainfall are suitable for its growth. However, the high rainfall may lead to soil erosion, so proper drainage measures are necessary."
ADV_0446,2020,Central_India,Madhya Pradesh,Guna,24.75,77.25,962.5,0.25,25.0,0.75,7.0,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,5825,"For the year 2020, Cotton is the recommended crop as the soil pH and rainfall are suitable for its growth. Regular fertilization with nitrogen, phosphorus, and potassium will ensure a good crop yield."
ADV_0447,2021,Central_India,Madhya Pradesh,Guna,24.75,77.25,1563.1,0.25,25.0,0.93,7.7,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2021, Coffee is the recommended crop due to the suitable rainfall and soil conditions. However, the high NDVI vegetation index indicates a need for soil conservation measures to prevent soil degradation."
ADV_0448,2022,Central_India,Madhya Pradesh,Guna,24.75,77.25,1359.6,0.25,25.0,0.88,7.2,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2022, Coffee is the recommended crop as the soil pH and rainfall are suitable for its growth. Regular pruning and fertilization will help to maintain a healthy crop."
ADV_0449,2023,Central_India,Madhya Pradesh,Guna,24.75,77.25,795.4,0.25,25.0,0.69,8.1,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,7020,"For the year 2023, Cotton is the recommended crop as the soil pH and rainfall are suitable for its growth. However, the low NDVI vegetation index indicates a need for soil conservation measures."
ADV_0450,2024,Central_India,Madhya Pradesh,Guna,24.75,77.25,1296.0,0.25,25.0,0.86,8.2,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2024, Coffee is the recommended crop due to the suitable rainfall and soil conditions. Regular fertilization with nitrogen, phosphorus, and potassium will ensure a good crop yield."
ADV_0451,2015,Central_India,Madhya Pradesh,Gwalior,26.25,78.25,778.6,0.25,25.0,0.68,7.5,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,4100,"For the year 2015, consider crop rotation and intercropping to improve soil health and reduce the risk of pests and diseases. Also, apply organic fertilizers to maintain soil pH and fertility."
ADV_0452,2016,Central_India,Madhya Pradesh,Gwalior,26.25,78.25,612.7,0.25,25.0,0.63,7.6,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,4160,"For the year 2016, monitor soil moisture levels closely and adjust irrigation schedules accordingly to prevent waterlogging and root rot. Use integrated pest management techniques to control pests and diseases."
ADV_0453,2017,Central_India,Madhya Pradesh,Gwalior,26.25,78.25,565.0,0.25,25.0,0.61,7.4,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,4320,"For the year 2017, focus on improving soil structure and fertility through the application of organic amendments. Also, implement conservation agriculture practices to reduce soil erosion and improve water retention."
ADV_0454,2018,Central_India,Madhya Pradesh,Gwalior,26.25,78.25,896.8,0.25,25.0,0.72,7.5,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,5450,"For the year 2018, take advantage of the favorable weather conditions and plant high-yielding crop varieties. Also, implement precision agriculture techniques to optimize crop growth and reduce waste."
ADV_0455,2019,Central_India,Madhya Pradesh,Gwalior,26.25,78.25,876.5,0.25,25.0,0.72,7.3,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,5550,"For the year 2019, manage soil moisture levels effectively to prevent water stress and root damage. Use crop monitoring systems to identify early signs of pests and diseases."
ADV_0456,2020,Central_India,Madhya Pradesh,Gwalior,26.25,78.25,661.1,0.25,25.0,0.65,7.3,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,5825,"For the year 2020, adopt sustainable agriculture practices such as crop rotation and cover cropping to improve soil health and reduce the risk of pests and diseases. Also, use efficient irrigation systems to conserve water."
ADV_0457,2021,Central_India,Madhya Pradesh,Gwalior,26.25,78.25,987.5,0.25,25.0,0.75,7.8,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,6025,"For the year 2021, take advantage of the favorable weather conditions and plant high-yielding crop varieties. Also, implement precision agriculture techniques to optimize crop growth and reduce waste."
ADV_0458,2022,Central_India,Madhya Pradesh,Gwalior,26.25,78.25,850.6,0.25,25.0,0.71,7.9,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,6380,"For the year 2022, focus on improving soil structure and fertility through the application of organic amendments. Also, implement conservation agriculture practices to reduce soil erosion and improve water retention."
ADV_0459,2023,Central_India,Madhya Pradesh,Gwalior,26.25,78.25,767.5,0.25,25.0,0.68,7.1,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,7020,"For the year 2023, manage soil moisture levels effectively to prevent water stress and root damage. Use crop monitoring systems to identify early signs of pests and diseases."
ADV_0460,2024,Central_India,Madhya Pradesh,Gwalior,26.25,78.25,1323.2,0.25,25.0,0.87,7.5,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2024, adopt sustainable agriculture practices such as crop rotation and cover cropping to improve soil health and reduce the risk of pests and diseases. Also, use efficient irrigation systems to conserve water."
ADV_0461,2015,Central_India,Madhya Pradesh,Harda,22.25,77.0,1197.3,0.25,25.0,0.82,8.1,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2015, the region of Central India is suitable for growing coffee due to the high rainfall and suitable soil pH. However, the nitrogen levels are medium, so additional fertilizers may be required."
ADV_0462,2016,Central_India,Madhya Pradesh,Harda,22.25,77.0,1038.2,0.25,25.0,0.77,8.2,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2016, the region of Central India is still suitable for growing coffee, but the NDVI vegetation index has decreased, indicating a slight decrease in crop health. Regular monitoring and fertilization may be necessary."
ADV_0463,2017,Central_India,Madhya Pradesh,Harda,22.25,77.0,764.5,0.25,25.0,0.68,7.2,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,4320,"In 2017, the region of Central India is more suitable for growing cotton due to the lower rainfall and changing soil pH. However, the potassium levels are high, which can be beneficial for cotton growth."
ADV_0464,2018,Central_India,Madhya Pradesh,Harda,22.25,77.0,663.0,0.25,25.0,0.65,7.0,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,5450,"In 2018, the region of Central India is still suitable for growing cotton, but the soil moisture levels are low, indicating a need for irrigation. Regular soil testing and fertilization may be necessary."
ADV_0465,2019,Central_India,Madhya Pradesh,Harda,22.25,77.0,1600.8,0.25,25.0,0.93,7.4,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2019, the region of Central India is again suitable for growing coffee due to the high rainfall and suitable soil pH. However, the nitrogen levels are medium, so additional fertilizers may be required."
ADV_0466,2020,Central_India,Madhya Pradesh,Harda,22.25,77.0,1225.3,0.25,25.0,0.83,7.6,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2020, the region of Central India is still suitable for growing coffee, but the soil pH has increased, indicating a potential risk to crop health. Regular monitoring and fertilization may be necessary."
ADV_0467,2021,Central_India,Madhya Pradesh,Harda,22.25,77.0,1020.6,0.25,25.0,0.77,7.2,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,6025,"In 2021, the region of Central India is more suitable for growing cotton due to the lower rainfall and changing soil pH. However, the potassium levels are high, which can be beneficial for cotton growth."
ADV_0468,2022,Central_India,Madhya Pradesh,Harda,22.25,77.0,1470.2,0.25,25.0,0.92,7.1,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2022, the region of Central India is again suitable for growing coffee due to the high rainfall and suitable soil pH. However, the nitrogen levels are medium, so additional fertilizers may be required."
ADV_0469,2023,Central_India,Madhya Pradesh,Harda,22.25,77.0,1266.7,0.25,25.0,0.85,7.1,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2023, the region of Central India is still suitable for growing coffee, but the soil moisture levels are low, indicating a need for irrigation. Regular soil testing and fertilization may be necessary."
ADV_0470,2024,Central_India,Madhya Pradesh,Harda,22.25,77.0,1284.9,0.25,25.0,0.85,7.8,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2024, the region of Central India is again suitable for growing coffee due to the high rainfall and suitable soil pH. However, the nitrogen levels are medium, so additional fertilizers may be required."
ADV_0471,2015,Central_India,Madhya Pradesh,Hoshangabad,22.75,77.5,1240.9,0.25,25.0,0.84,8.2,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2015, it is recommended to plant Coffee as the soil pH is 8.2 which is suitable for Coffee cultivation. Regular monitoring of soil moisture is necessary to ensure optimal growth."
ADV_0472,2016,Central_India,Madhya Pradesh,Hoshangabad,22.75,77.5,1738.9,0.25,25.0,0.93,8.1,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2016, the high NDVI vegetation index of 0.93 indicates a healthy crop, and Coffee is the recommended crop for this year. The soil pH of 8.1 is also suitable for Coffee cultivation."
ADV_0473,2017,Central_India,Madhya Pradesh,Hoshangabad,22.75,77.5,1134.6,0.25,25.0,0.8,7.6,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2017, the low NDVI vegetation index of 0.8 indicates a need for improvement in crop health, and Coffee is the recommended crop for this year. The soil pH of 7.6 is slightly acidic, but still suitable for Coffee cultivation."
ADV_0474,2018,Central_India,Madhya Pradesh,Hoshangabad,22.75,77.5,866.7,0.25,25.0,0.71,7.7,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,5450,"For the year 2018, the low NDVI vegetation index of 0.71 indicates a need for improvement in crop health, and Cotton is the recommended crop for this year. The soil pH of 7.7 is slightly acidic, but still suitable for Cotton cultivation."
ADV_0475,2019,Central_India,Madhya Pradesh,Hoshangabad,22.75,77.5,1671.8,0.25,25.0,0.93,7.9,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2019, the high NDVI vegetation index of 0.93 indicates a healthy crop, and Coffee is the recommended crop for this year. The soil pH of 7.9 is suitable for Coffee cultivation."
ADV_0476,2020,Central_India,Madhya Pradesh,Hoshangabad,22.75,77.5,1567.8,0.25,25.0,0.93,7.5,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2020, the high NDVI vegetation index of 0.93 indicates a healthy crop, and Coffee is the recommended crop for this year. The soil pH of 7.5 is slightly acidic, but still suitable for Coffee cultivation."
ADV_0477,2021,Central_India,Madhya Pradesh,Hoshangabad,22.75,77.5,1209.5,0.25,25.0,0.83,8.0,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2021, the medium NDVI vegetation index of 0.83 indicates a need for improvement in crop health, and Coffee is the recommended crop for this year. The soil pH of 8.0 is suitable for Coffee cultivation."
ADV_0478,2022,Central_India,Madhya Pradesh,Hoshangabad,22.75,77.5,1868.9,0.25,25.0,0.93,8.1,Black & Mixed / Vertisols,Medium,Medium,High,Jute,4750,"For the year 2022, the high NDVI vegetation index of 0.93 indicates a healthy crop, and Jute is the recommended crop for this year. The soil pH of 8.1 is suitable for Jute cultivation."
ADV_0479,2023,Central_India,Madhya Pradesh,Hoshangabad,22.75,77.5,1297.0,0.25,25.0,0.86,7.9,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2023, the high NDVI vegetation index of 0.86 indicates a healthy crop, and Coffee is the recommended crop for this year. The soil pH of 7.9 is suitable for Coffee cultivation."
ADV_0480,2024,Central_India,Madhya Pradesh,Hoshangabad,22.75,77.5,1325.1,0.25,25.0,0.87,7.3,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2024, the high NDVI vegetation index of 0.87 indicates a healthy crop, and Coffee is the recommended crop for this year. The soil pH of 7.3 is slightly acidic, but still suitable for Coffee cultivation."
ADV_0481,2015,Central_India,Madhya Pradesh,Indore,22.75,75.75,1228.5,0.25,25.0,0.83,7.1,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For 2015, consider planting Coffee as it is recommended for the given soil and climate conditions. Ensure adequate fertilization with nitrogen, phosphorus, and potassium to promote healthy growth."
ADV_0482,2016,Central_India,Madhya Pradesh,Indore,22.75,75.75,833.6,0.25,25.0,0.7,8.1,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,4160,"For 2016, Cotton is the recommended crop due to its suitability for the region's soil and climate. Monitor soil moisture levels closely to prevent waterlogged conditions that can affect crop yield."
ADV_0483,2017,Central_India,Madhya Pradesh,Indore,22.75,75.75,762.3,0.25,25.0,0.68,7.7,Black & Mixed / Vertisols,Medium,Medium,High,Cotton,4320,"For 2017, Cotton is the recommended crop, but be cautious of potential temperature fluctuations that may impact growth. Implement integrated pest management strategies to minimize losses."
